logP,logA11,R21,VminusI,WI
0.245952407632962,0.40725965391457,0.475792355857328,0.296057157978301,0.513660651753221
0.771500145138873,0.337557814393183,0.552734568714199,0.311008203228367,0.640677160670121
0.355569487585316,0.195004717955604,0.507662678262792,0.504710240804446,0.441831872365488
0.627924230916557,0.487234122900831,0.429105430115132,0.300158772161948,0.670285608647065
0.0200923957240062,0.586815936545657,0.512396895776324,0.318285260650966,0.581700237128294
0.361025927979381,0.397268398731051,0.504892257813808,0.467531092881715,0.607937220846907
0.13358879728091,0.662055666199273,0.555974394869869,0.672082561524213,0.242035582279726
0.442376937738231,0.35227566386436,0.438255670833923,0.560015877216195,0.361479628416052
0.756097114385301,0.539214319087814,0.454414315979793,0.333633236305901,0.6252626364732
0.543787384856291,0.649523650619036,0.511643928049389,0.430087324689071,0.404082138112715
0.756897148173728,0.175190044879198,0.393827648272532,0.517015083355385,0.321451637559889
0.676956756428163,0.582454635184669,0.574485108929114,0.314712887007145,0.64894880233028
0.663530006882195,0.460747917521794,0.569224740786267,0.307568139719502,0.745340683796944
0.157851036491746,0.449184421836323,0.461385161446622,0.553268060333421,0.367544116409728
0.761597499265761,0.265686431070829,0.478750571107567,0.528261444826674,0.378313248728739
0.829666288011676,0.418852767945447,0.549133135945551,0.527864514421805,0.543115043366866
0.849238185707935,0.264664598154333,0.534206132028688,0.475337390844139,0.483995913951226
0.124087022778136,0.881243269539531,0.41470945461463,0.698941518920349,0.380701122359859
0.418263621509068,0.284047337026906,0.395536499667497,0.583170150833554,0.316053739599714
0.619160723785222,0.202048947771257,0.517715797363719,0.506165652288965,0.435755533882327
0.446573636188968,0.360334322010158,0.423635804908029,0.54321249007674,0.375039551008654
0.255002530470008,0.586075477910515,0.396586849811311,0.745646996559936,0.166465010837273
0.402946526640002,0.432156341423502,0.353842801930953,0.572056099497221,0.325380074823991
0.3327476509841,0.459249722883356,0.38577442186029,0.617306165652289,0.287316302599879
0.755806348366986,0.199625179838891,0.558716198968185,0.444244509129399,0.337532751790313
0.756105659146544,0.373408353311319,0.512703708581491,0.573379200846785,0.247415704505675
0.330877568951951,0.501954440567458,0.449424502425073,0.577216194760519,0.339953214267515
0.57998543484412,0.673983714352779,0.4530343900246,0.414739349034136,0.806761770794943
0.316788478341594,0.467658864783121,0.477515678020529,0.631198729822704,0.325821505557287
0.754574682067744,0.278123667945768,0.513309367139649,0.506165652288965,0.394397325581533
0.397306984219291,0.295549127826115,0.488857183273093,0.592034929875628,0.252259592082451
0.756549010187064,0.168560471899225,0.416884947636956,0.489759195554379,0.408659389676091
0.72230478089157,0.435831484449258,0.463824867933916,0.409976184175708,0.596865901046043
0.756174017236492,0.399302191782242,0.65355029730112,0.540566287377613,0.433871306054296
0.436102641625145,0.252516140147099,0.412345353826543,0.558428155596719,0.337014292875367
0.70079956992996,0.592512531645351,0.452809849227602,0.413680867954485,0.509492242077059
0.326549037042028,0.543454678871729,0.354720803599156,0.579200846784864,0.321528665741538
0.747183463592115,0.504602814285817,0.566916734549203,0.386292670018523,0.709750701252715
0.448765977788015,0.36190903070756,0.416132142502923,0.543080179941783,0.373786361745672
0.756174017236492,0.61109360063561,0.585390377426902,0.340248743053718,0.549460980485799
0.355943015719675,0.372643212721672,0.408459383480236,0.57681926435565,0.328875969221909
0.109929574077831,0.342079548458452,0.493864231675373,0.538713945488224,0.379394605894196
0.231343307266929,0.350886069825743,0.483119767557188,0.525482931992591,0.402449733186229
0.28132771918106,0.602908570882748,0.339611045260986,0.669436358825086,0.233283995795446
0.414477071598019,0.326517576143213,0.414899688309408,0.552341889388727,0.350624580048279
0.733010878457607,0.404334842305759,0.404012467623688,0.31775602011114,0.625458169549693
0.355195959450958,0.239965366281439,0.479457199857569,0.531966128605451,0.399792260919337
0.277499666143971,0.567220932864343,0.418860451390413,0.67578724530299,0.221107617850155
0.175563105869348,0.68024058981973,0.531360268473399,0.605265943371262,0.283005687049904
0.786842386019599,0.31645721148708,0.928837964792133,0.314845197142101,0.603671044632498
0.36587935236569,0.356160603503406,0.440133944032271,0.587404075152157,0.29999632634826
0.357786242787916,0.229732227943774,0.483872247505418,0.517279703625298,0.405074616607039
0.756174017236492,0.761374123389533,0.559071952236709,0.32066684308018,0.629736196253586
0.811759642213757,0.539293301342229,0.53037674401211,0.338264091029373,0.751070395462685
0.83036817911382,0.273626615835004,0.397381929099739,0.368960042339243,0.587954332953723
0.644692714516841,0.644074368703479,0.522779102909925,0.369356972744112,0.855677628764456
0.109929574077831,0.26917892763325,0.515851832340704,0.537126223868748,0.383109734347577
0.39081784839494,0.299651268664803,0.459909956051139,0.581714739349034,0.331598619180965
0.750952435708606,0.305500891882426,0.398511949765297,0.54718179412543,0.348115238899943
0.917017673251748,0.449517628222137,0.458465805899846,0.381529505160095,0.60017515023458
0.756174017236492,0.721557934841121,0.556498919570169,0.515956602275734,0.423804315237241
0.142306895109638,0.424576513195096,0.445695922007437,0.486716062450384,0.34781601404046
0.355195959450958,0.405497362362932,0.443857809255763,0.587668695422069,0.327282078386248
0.349815201227907,0.368684227219111,0.448240500916211,0.596401164329188,0.259041034689938
0.329932762494455,0.299295848519934,0.470738318106508,0.575628473141043,0.336925414204234
0.748181979977427,0.585100540707577,0.558601570972614,0.292881714739349,0.578228043709345
0.322037403105459,0.474587089412602,0.55461414265576,0.700793860809738,0.180374522869667
0.755643509631289,0.222411560237668,0.491661748231396,0.52191055834877,0.415654141094298
0.0285785643189813,0.66922824217835,0.510728204828034,0.680285789891506,0.225047905603741
0.415541504712924,0.344602044208836,0.432589308215982,0.558428155596719,0.349836522497562
0.136574580995426,0.77265278932002,0.480040583188219,0.755702566816618,0.189543839108274
0.401987072020375,0.365206539829393,0.13965429497279,0.609499867689865,0.303548510571229
0.142306895109638,0.267710351340218,0.594182913762351,0.552738819793596,0.3512378428791
0.418056105878869,0.319135203550845,0.412982718000498,0.5590897062715,0.347226452188608
0.807122522354926,0.560880138752075,0.555134765126424,0.3127282349828,0.697361014496704
0.0843587657165625,0.561277518219602,0.530611528161903,0.595342683249537,0.318092023791043
0.739518080348587,0.445467319487909,0.373228753579076,0.331648584281556,0.498915680212171
0.700684581857226,0.635469745724037,0.555669370586619,0.40521301931728,0.729224018098067
0.38532234623519,0.370407027643542,0.475048493332878,0.536729293463879,0.363660118481194
0.755797803605743,0.40366596133868,0.531140442870545,0.332839375496163,0.55439670935608
0.755800244966098,0.696366051156313,0.488067306957513,0.417782482138132,0.737682304967607
0.409430779743643,0.347951385435129,0.56743443034764,0.55512040222281,0.343321715903475
0.75853725406041,0.290022838212503,0.489230008796276,0.331383964011643,0.512840005356421
0.800888508687703,0.679215548249149,0.543592620233386,0.386028049748611,0.734737458330716
0.756174017236492,0.824394064187397,0.559437786265127,0.378750992326012,0.566445694539413
0.0108664949413792,0.443746987258928,0.441470295089857,0.6436358825086,0.192509424101763
0.758269925101506,0.412129403538356,0.479199815294464,0.58872717650172,0.309891485067791
0.748466886730889,0.540628595080936,0.582137706432013,0.321196083620005,0.719154064658641
0.396039918194897,0.326290502161769,0.415631356366244,0.544932521831172,0.358676987652975
0.393461841659715,0.326959383128847,0.558035097303722,0.432204286848373,0.583824437368386
0.759856076924335,0.288188968992801,0.482332980506737,0.580920878539296,0.30174723616959
0.75581489312823,0.438593395158338,0.352166469116291,0.455623180735644,0.622074854801878
0.756515075278126,0.292481160881175,0.506204219936166,0.490949986768986,0.367825565534984
0.756174017236492,0.517276997924001,0.571420557921282,0.355596718708653,0.548939558948482
0.150363384282083,0.291474137137382,0.556877598437807,0.447023021963482,0.493523707496738
0.334127019584837,0.363849032331633,0.511391258680428,0.454829319925906,0.582292761602518
0.695049433885154,0.274016590716179,0.519804790962436,0.401111405133633,0.576201610007501
0.756174017236492,0.559984183803553,0.574475678540826,0.308891241069066,0.519713289257413
0.356314102493679,0.299478494983269,0.540165161869363,0.550489547499338,0.358582183737099
0.373396300899617,0.388548264204527,0.414602143299628,0.579068536649907,0.328422687999128
0.246997309865024,0.462376926519106,0.326577598275214,0.458137073299815,0.451513722274298
0.434164201503048,0.296274777288554,0.428484325231329,0.558692775866631,0.357426761012364
0.260634748809654,0.446301569550169,0.414530602422959,0.49227308811855,0.413118136344622
0.0200923957240062,0.631881729997682,0.537994058855378,0.65991002910823,0.24440568017662
0.458248221407947,0.502842990929628,0.492468371615832,0.433130457793067,0.605389365607746
0.757142504889434,0.197181666342922,0.52580219272787,0.463164858428156,0.440783104046113
0.759219614279712,0.312693213425107,0.531504650969948,0.542947869806827,0.368942474168895
0.756174017236492,0.876564805063157,0.557140023380859,0.319476051865573,0.629010353772663
0.365540003276306,0.452237579608559,0.395582025679923,0.623127811590368,0.257299012735721
0.829662137699072,0.31916482189625,0.540181095973712,0.435776660492194,0.524000203828419
0.885367877605816,0.656041907984193,0.485831979747428,0.384308017994178,0.713776905055063
0.647083538712773,0.474194646335976,0.574685098197983,0.3409102937285,0.674842121853843
0.324569093793891,0.507999051225669,0.444348514632548,0.439084413866102,0.607341733750313
0.337720702027818,0.429902878977219,0.496368162358768,0.653426832495369,0.243502080353429
0.370193236113481,0.374257412546282,0.400318356901174,0.56451442180471,0.331604544425708
0.150363384282083,0.826672702227275,0.361694413145311,0.678433448002117,0.242657732977661
0.696767175031133,0.578179720664448,0.577204637799923,0.307171209314633,0.781777976339313
0.756174017236492,0.551496059649373,0.57385424847122,0.303466525535856,0.622714781234039
0.195909403070304,0.510368518858124,0.477269512367629,0.662026991267531,0.218613089813675
0.0108664949413792,0.545661245604453,0.600514769126209,0.744323895210373,0.177811854518651
0.423112163174667,0.311747894567576,0.3135181364252,0.569277586663138,0.364572606171498
0.756387147995509,0.447123478635177,0.428162391286321,0.621937020375761,0.265958757926496
0.0630823102202424,0.531093956055755,0.473651820308829,0.671685631119344,0.244817484686205
0.424872383990828,0.352125103941881,0.405666037432138,0.567160624503837,0.350340168300652
0.392936949183328,0.320344619321577,0.518155773755229,0.557501984652024,0.347309405614999
0.152919488574067,0.460750385717244,0.481517577105619,0.579068536649907,0.321981946964319
0.756174017236492,0.736925906993953,0.550395182047142,0.624053982535062,0.452698771222745
0.386442930638267,0.406521663474879,0.310168722653906,0.614130722413337,0.296115291042096
0.752448013062255,0.338878298959187,0.471509658831315,0.562397459645409,0.345214831598619
0.756174017236492,0.673609289102942,0.563861288743856,0.371738555173326,0.458194435721167
0.0200923957240062,0.307779036283214,0.553585742553652,0.520719767134162,0.434274222696768
0.807280722505949,0.634758164975665,0.537272471558437,0.398465202434506,0.687376977106039
0.295392396187865,0.3501406747997,0.397190069475947,0.479042074622916,0.422752584295494
0.756268009610171,0.732908918898306,0.529953839875259,0.436173590897063,0.730284636906927
0.181510259694825,0.661119232845363,0.453527046516203,0.454300079386081,0.662810912404737
0.635006373171207,0.682954864356617,0.555440114595477,0.356258269383435,0.757108219855021
0.756174017236492,0.735254938673982,0.560019868852566,0.485922201640646,0.480683702140317
0.211529226623425,0.400716467775364,0.434017199077123,0.541227838052395,0.368898034833329
0.652301946472198,0.643071540891952,0.515041306726631,0.410108494310664,0.501958293387308
0.756174017236492,0.839080320756808,0.562133739165215,0.432601217253242,0.593947718010492
0.287179659952682,0.228848613972504,0.580959233081802,0.520719767134162,0.406052281989508
0.187142478034471,0.332539973042369,0.521831674072773,0.508811854988092,0.417653911194802
0.365540003276306,0.354109533084062,0.443309708584743,0.56305901032019,0.331246067118802
0.147746245981216,0.442589403592656,0.483841517447031,0.610690658904472,0.326452544122335
0.754244854283745,0.299103329274797,0.432149331824471,0.565175972479492,0.343416519819351
0.407846336873062,0.27235302698256,0.418476732142828,0.55657581370733,0.359790933664515
0.441549316577789,0.339561989098968,0.41861818796715,0.554723471817941,0.365040700506134
0.618286960914065,0.672988044308057,0.524354465532744,0.40521301931728,0.468845063145333
0.356682747907327,0.428673717642883,0.417598730474625,0.545064831966129,0.340519075140399
0.248032446655666,0.2001928647925,0.528779756533389,0.517147393490341,0.403661445736016
0.405309763463919,0.415481212960099,0.399328166130923,0.589917967716327,0.330235812890251
0.352923052960186,0.4016864685874,0.429375334331654,0.593225721090236,0.312226031496231
0.823620991499916,0.657309573167556,0.539062781997063,0.390261974067214,0.697224733867632
0.587408391004368,0.199311719016681,0.421479823033886,0.295395607303519,0.50745395788573
0.755780714083256,0.452012973822566,0.553360551385048,0.513045779306695,0.509465578475719
0.217185858566624,0.271590354588363,0.525237832766697,0.571923789362265,0.397682873791102
0.097913198409112,0.621891215272798,0.481147678254663,0.653162212225457,0.268879903584418
0.403898657178564,0.3714905654463,0.473003237224669,0.586874834612331,0.324325381259873
0.467083504533728,0.259029707940901,0.430589252934395,0.563720560994972,0.350968244243329
0.593160724273494,0.502507316348364,0.549719445948429,0.321857634294787,0.657279696437861
0.416176258405299,0.293944800783306,0.440492949158826,0.565308282614448,0.349901700189726
0.741839081638358,0.31671390381393,0.459410470657672,0.494919290817677,0.537216462225972
0.405309763463919,0.311375197054554,0.42806483554541,0.571526858957396,0.30461209200246
0.75513619494946,0.174387881357794,0.50471373080794,0.495183911087589,0.40457393342632
0.171405469184295,0.854090404569321,0.411631570988874,0.682270441915851,0.287639228438331
0.751996117260491,0.299248952806375,0.489243016228397,0.570865308282614,0.347620480963966
0.888130276847823,0.639136990524351,0.49020117619705,0.350568933580312,0.735116673994219
0.316248937703075,0.405119728459009,0.564737014111438,0.334162476845726,0.55490035515917
0.872434526987652,0.301208699994052,0.526686372926331,0.622598571050543,0.467390415561115
0.358150005480854,0.301030989921618,0.494716055886432,0.611749139984123,0.229663671257941
0.0843587657165625,0.257062556166873,0.500565010332779,0.524027520508071,0.352562135078989
0.308390198719409,0.404890186282115,0.506433638520209,0.429690394284202,0.631958163031924
0.829657743250432,0.198178817304913,0.580968826062992,0.545858692775867,0.388335800210228
0.439540077005388,0.314090212050076,0.503526640033949,0.555649642762636,0.368432903121063
0.682724470267527,0.430231148972132,0.512648426994974,0.297512569462821,0.58601085267827
0.0890730325626203,0.568738873066385,0.479091691014954,0.635300344006351,0.266323160478144
0.754695773541367,0.244632723878285,0.367812784029475,0.544932521831172,0.360276803733378
0.412531307394856,0.366250586504944,0.451719338637114,0.570468377877746,0.344026820027801
0.181510259694825,0.238116687889034,0.495639420974159,0.522836729293464,0.428449707115152
0.242756666927892,0.538760171124927,0.520023641007881,0.663614712887007,0.244767120105896
0.289987224361261,0.53643266281513,0.475201981031912,0.456946282085208,0.598296847651292
0.157851036491746,0.673711225575046,0.570468413889986,0.646282085207727,0.256745002352322
0.75660003461849,0.327102538464975,0.530761113631301,0.554326541413072,0.356392805804844
0.668463996160228,0.480740300670633,0.583177650630129,0.296189468113257,0.685300178823886
0.756174017236492,0.865397207927943,0.559461199642946,0.294204816088912,0.648738456141931
0.42962082988186,0.299831446932687,0.405727822734715,0.545594072505954,0.360913767543168
0.755549273121575,0.250304637023475,0.472586674210977,0.469118814501191,0.468184398356574
0.167076937274372,0.748594300986069,0.469799669286038,0.606721354855782,0.304197324870504
0.811633179747353,0.609605525598519,0.51353846053789,0.394628208520773,0.691806097550859
0.285021497398608,0.432965909531258,0.477596974471289,0.433924318602805,0.545947310353654
0.757539225947168,0.332379540338088,0.518692330330242,0.565308282614448,0.334424960923011
0.838257435101928,0.693254643971445,0.546477668677941,0.363799947075946,0.711255713417243
0.0200923957240062,0.256936678198899,0.555355241100884,0.52693834347711,0.414160979419255
0.289987224361261,0.579566846507614,0.525546271500879,0.55512040222281,0.370791150528473
0.422516471247977,0.377261206409509,0.408283783146595,0.568748346123313,0.35221847088394
0.815175105350803,0.669934639716276,0.544009833618684,0.382984916644615,0.698857138794118
0.572728002915961,0.664293825833763,0.527166672357418,0.434056628737761,0.435302252659546
0.929655619266923,0.2296112863667,0.517429633857045,0.491082296903943,0.437153891641494
0.204007395368788,0.663957904432953,0.470764495563653,0.691929081767663,0.206887030468794
0.287887654455715,0.462892779368256,0.523186885906935,0.463694098967981,0.56689008789508
0.80210186478428,0.677738086452495,0.533901107745438,0.393834347711035,0.683066361556064
0.791144551237684,0.606570632472616,0.531919750647526,0.390791214607039,0.673802241401581
0.27023906044735,0.536528922437699,0.465085450699393,0.720905001323101,0.166118384019852
0.0843587657165625,0.416818974894256,0.544787840652453,0.580259327864515,0.32328253818524
0.756259464848927,0.564009810583277,0.477921509902721,0.347525800476316,0.7287796247424
0.353684757391035,0.507312892890437,0.434272144746705,0.472294257740143,0.553780483902887
0.429435286494858,0.328124371381471,0.399100536068796,0.556443503572374,0.355853608533301
0.402946526640002,0.245716261681044,0.528384005411092,0.520190526594337,0.402100143746437
0.289291436660004,0.53658815912851,0.348077257643086,0.685048954749934,0.222707433930558
0.998283479534198,0.182950051375488,0.451577395034088,0.480497486107436,0.454864448176032
0.275133987959699,0.490232980373157,0.511699209635906,0.316829849166446,0.750969666302066
0.371806975308326,0.276307076094219,0.495113270344843,0.529187615771368,0.362146218449553
0.808829521515343,0.673398998850561,0.542916396355968,0.375840169356973,0.711892677227033
0.19421265762338,0.408989858925353,0.459407543985445,0.5778777454353,0.319739241829384
0.98890255236901,0.165290112927346,0.490782120634177,0.419237893622651,0.43743534076675
0.0890730325626203,0.61434939725433,0.535154211237446,0.684652024345065,0.230259158354536
0.467862298487065,0.168079173786382,0.514875787152884,0.502064038105319,0.40624485244363
0.829657743250432,0.253567591409001,0.531726915466325,0.537258534003705,0.418853773255104
0.312950659863084,0.229369403212554,0.476263875271733,0.515295051600953,0.424956775339605
0.808772393683029,0.682930429221657,0.536185863197585,0.385498809208785,0.697840959320825
0.774729820752881,0.656099170118644,0.447551919978278,0.385631119343742,0.695539001738467
0.755795850517458,0.738366839497939,0.532265585749057,0.360624503836994,0.870289282298805
0.372763988567598,0.377016855059912,0.407542359515668,0.562265149510452,0.340933842272355
0.600412296936801,0.691298352257399,0.531596678552208,0.430616565228897,0.442637705650432
0.829657743250432,0.236924549486455,0.496572704228879,0.541360148187351,0.384774728120145
0.404135469133027,0.364243943603709,0.445674134558633,0.569145276528182,0.332905135646628
0.648577407114173,0.674411452624346,0.536180985410539,0.404286848372585,0.496145628295177
0.829662137699072,0.411337112798754,0.506832316314734,0.287589309341096,0.638090791340136
0.548731139575745,0.548477456613443,0.586417476785798,0.40230219634824,0.720774619095642
0.418056105878869,0.301820812465769,0.469369123282816,0.569806827202964,0.331669722117872
0.097913198409112,0.582081937671648,0.551012059515506,0.614659962953162,0.30551272920328
0.36587935236569,0.365621196665073,0.513743652779607,0.602752050807092,0.320225111898247
0.298634522739685,0.368652140678255,0.4053408516291,0.49875628473141,0.451267824617496
0.756174017236492,0.702831982777919,0.564636206512496,0.298835670812384,0.706625134651187
0.408075824746459,0.526061305532238,0.467258504828196,0.472426567875099,0.564537765732414
0.348228316996971,0.317975151689122,0.522760079540447,0.563191320455147,0.344177913768728
0.378327848817295,0.420136229579693,0.489549178661958,0.30981741201376,0.689006419410154
0.793709200290913,0.654383280641474,0.536896719363026,0.386821910558349,0.68430177508482
0.200840950987982,0.43042860460817,0.582287129308509,0.499153215136279,0.43409350273213
0.273527572845921,0.575178394996672,0.522441234860568,0.75887801005557,0.178558435356172
0.426415323735369,0.297632284786315,0.361866761620921,0.58078856840434,0.340856814090706
0.0630823102202424,0.804391314617665,0.589613402858058,0.302540354591162,0.574746962423283
0.0200923957240062,0.604907809197632,0.558971795009373,0.751468642498015,0.169522437124265
0.756174017236492,0.724697479454124,0.557101488863199,0.367504630854723,0.566312376532713
0.651800735191257,0.664768459818889,0.543490837077035,0.387086530828261,0.502858930588128
0.343313858601779,0.435836420840159,0.355961387437747,0.680021169621593,0.21648000170647
0.236057574112987,0.210672822675213,0.484694154622597,0.484202169886213,0.328490828313663
0.812745219389186,0.662253615474401,0.544987992514223,0.389600423392432,0.689975196925509
0.395529673880642,0.386800781825591,0.41053406890362,0.581053188674252,0.32166494637061
0.212972070593399,0.384083298634619,0.531132150632568,0.311669753903149,0.645989142581534
0.838536482590537,0.684829952440342,0.548225542369271,0.378883302460969,0.721719695632028
0.315160090984618,0.558937668932552,0.438781496277435,0.589256417041545,0.307716920247391
0.381006021127044,0.330706103822667,0.501098965421368,0.570600688012702,0.353119108084759
0.244897739959478,0.267794269985534,0.490842442600641,0.469118814501191,0.479009820500636
0.948784410058698,0.246780053920198,0.51457352694896,0.477322042868484,0.486754115378736
0.7548774107518,0.520660893886601,0.300018047812069,0.728843609420482,0.167854480729327
0.485037268586504,0.561897035277671,0.388727108951877,0.400317544323895,0.64958576614007
0.000761704430849325,0.464682221069849,0.525218484211416,0.31921143159566,0.662689444887521
0.253056766266845,0.557560415871188,0.354337084351571,0.680285789891506,0.210116288853311
0.127348680212799,0.324298668433236,0.539216594881901,0.525218311722678,0.385219121475813
0.0688146243344547,0.533512787597219,0.563174008549135,0.680947340566287,0.216382235168224
0.375581318417598,0.406242757388975,0.462148372526352,0.633977242656787,0.266086150688454
0.755170862266505,0.265313733557807,0.524061960902911,0.538978565758137,0.370441561088681
0.644301120315853,0.512024678005392,0.58372688945146,0.408388462556232,0.636298404805611
0.829662137699072,0.241781958132988,0.517075831703339,0.408917703096057,0.401297273083865
0.259716797316066,0.378226270830644,0.527725666752841,0.299629531622122,0.666179414040697
0.4346964180605,0.3254118245814,0.386005303780448,0.549827996824557,0.367935182562716
0.311263679857581,0.496541687944568,0.511162490467991,0.668907118285261,0.243303584654564
0.821148381732082,0.662660127265094,0.5112811832861,0.37412013760254,0.705265290982844
0.804790290807522,0.644697588054724,0.553109833130905,0.318549880920879,0.758865054921093
0.106072224716479,0.565204417181306,0.526455328413272,0.523498279968246,0.350802337390546
0.385883859116906,0.509946457436093,0.526502480354713,0.472161947605187,0.582503107790867
0.160233804198505,0.429470944773386,0.593179715559978,0.521116697539032,0.367458200360966
0.305436152689512,0.44380869214519,0.505950737602698,0.650912939931199,0.238664118021395
0.593596751232948,0.658008812938675,0.523827339346019,0.412887007144747,0.451430768847907
0.307218345748871,0.465353570232378,0.533248622431642,0.57390844138661,0.32850860404789
0.422318721059199,0.277262267733552,0.35415172844384,0.560280497486108,0.33911775475886
0.372126793514868,0.343047081075037,0.475702929761492,0.592828790685367,0.317905378581662
0.0285785643189813,0.580983590696187,0.485874091308922,0.342365705213019,0.631774480444915
0.0505947520029531,0.122521222161532,0.534373277531449,0.44384757872453,0.406215226219919
0.0505947520029531,0.477314445385375,0.574749647579886,0.635300344006351,0.262459900906207
0.571711908736091,0.179682160599061,0.431947391440784,0.495183911087589,0.427759416102682
0.46471050226839,0.263442841406348,0.457674628841054,0.506562582693834,0.408846034885471
0.756174017236492,0.674095029967595,0.560110107912909,0.522307488753639,0.385426505041791
0.575296802281793,0.673732945695011,0.557979653124304,0.371209314633501,0.724178672200055
0.0630823102202424,0.34534990743033,0.508930577708838,0.542154008997089,0.345916973100574
0.759996211008729,0.219365807051783,0.514106397542896,0.519264355649643,0.426195151490732
0.756515075278126,0.241727657833077,0.446045821931506,0.545991002910823,0.376547525795553
0.829662137699072,0.176994295753494,0.447899218415922,0.359433712622387,0.407044760483832
0.438861378826619,0.315314436993511,0.450660208476618,0.546784863720561,0.36301426680429
0.834345399268617,0.676893469969343,0.56646472628298,0.313389785657581,0.785330160562282
0.288593207598392,0.481465950133073,0.442974279428909,0.639401958189997,0.265502514081344
0.314613226265034,0.534265587209614,0.47258586124647,0.692590632442445,0.246778740695884
0.60355457185009,0.421597401286374,0.579904330336746,0.290632442445091,0.518611193735357
0.754678439882844,0.369259316759072,0.529495327892975,0.635432654141307,0.269430951345445
0.756174017236492,0.755571642705014,0.557876081446036,0.371209314633501,0.523555810472752
0.80801068925218,0.642046746140915,0.52296689771118,0.400582164593808,0.68902419514438
0.326549037042028,0.464484765433811,0.411761645310089,0.633183381847049,0.200523317615634
0.226411759349251,0.490447713377348,0.564403048291718,0.295130987033607,0.631267872019454
0.243833306844573,0.588578228097295,0.530583399589941,0.60460439269648,0.297329966214254
0.188953967418093,0.757144870485146,0.469042961922368,0.720772691188145,0.200517392370892
0.414689469948929,0.308097433496325,0.345932657272049,0.567160624503837,0.338371173921339
0.136574580995426,0.327640605073178,0.47835595813558,0.518867425244774,0.416427385533159
0.374651160122234,0.145956737963783,0.518826306881094,0.460915586133898,0.343896464643472
0.361379925230898,0.399297255391341,0.440950322990799,0.58621328393755,0.339615475317208
0.38246351325915,0.275959060535702,0.528354413503015,0.549166446149775,0.381299572078825
0.396039918194897,0.367558730093695,0.422982181443922,0.533553850224927,0.372583537062998
0.179564495491662,0.594003321697437,0.489504790799843,0.750542471553321,0.167564143736957
0.757277756253117,0.494826292106489,0.478047194215595,0.317094469436359,0.769166092905467
0.0200923957240062,0.546285699053422,0.515653794186653,0.312463614712887,0.741628517965935
0.204007395368788,0.575163585823969,0.475590903252346,0.349378142365705,0.725591843071078
0.219905534002413,0.3917939412219,0.399172076945465,0.50563641174914,0.354662634340111
0.756062935340327,0.519557610520239,0.525639925012154,0.308097380259328,0.581122525765927
0.756233830565197,0.450815899029086,0.528859752240937,0.502593278645144,0.524494961764396
0.857573234096918,0.628795745225955,0.45976020798884,0.29645408838317,0.577561453675844
0.171405469184295,0.597177421046747,0.520386710956973,0.762715003969304,0.156365431174135
0.625873244082081,0.681149379384595,0.519476841080072,0.366049219370204,0.644184905557524
0.150363384282083,0.345436294271096,0.498732263146856,0.541624768457264,0.36874101584766
0.263342217443666,0.625516007111365,0.436813146611645,0.833765546440857,0.140814626348141
0.532376954827753,0.459079417397273,0.455568562987677,0.46263561788833,0.437227957200772
0.417223601997716,0.23101568957802,0.487951540811631,0.53778777454353,0.395223897223075
0.342471589279205,0.5256046893739,0.535375662769315,0.479968245567611,0.604435401204247
0.42152039622302,0.339371938049281,0.427791679470858,0.545858692775867,0.350183149314982
0.602250641284331,0.551920589266855,0.51103290392548,0.308229690394284,0.826691331485447
0.755652054392532,0.592522404427153,0.451327001965748,0.622995501455411,0.289487904797908
0.384187113669982,0.464361355661288,0.359045774779565,0.479968245567611,0.524100932989037
0.627838539168087,0.665408956538287,0.53178317261025,0.410505424715533,0.472340957543251
0.866973692144947,0.618677871615826,0.426855144358108,0.373723207197671,0.702222677807707
0.289987224361261,0.492232218688041,0.452405968460229,0.57390844138661,0.335849982283518
0.222556851348253,0.42584763385209,0.511478408475643,0.544403281291347,0.390691084995266
0.177584552243525,0.285918229178365,0.462242839002135,0.544006350886478,0.360516776145439
0.304232562034356,0.268159562912204,0.452218498844777,0.499020905001323,0.443973848339806
0.756174017236492,0.65412634149508,0.574088544842309,0.412490076739878,0.537444584148548
0.819357643911479,0.680944025523116,0.54363798365291,0.377163270706536,0.712011182121878
0.401261987994855,0.405559067249194,0.405544092755998,0.560015877216195,0.324802363461623
0.350991936919155,0.432297028564179,0.46882476224853,0.573246890711828,0.322058975145968
0.430912309509807,0.369449367808758,0.41912872967792,0.547446414395343,0.35659426412608
0.419904215667821,0.291096503233459,0.454913313594555,0.565440592749405,0.344376409467593
0.911244832555638,0.305444123387065,0.442759819391805,0.457475522625033,0.575354300009362
0.756233830565197,0.521690131389448,0.539763882588414,0.305054247155332,0.637516042600139
0.823231838659283,0.680088795799526,0.543568231298158,0.382852606509659,0.705028281193155
0.423112163174667,0.342755834011881,0.391510699425884,0.558560465731675,0.354828541192894
0.756174017236492,0.62473729144674,0.545279196400844,0.302143424186293,0.651849209631604
0.811364630108272,0.658280067618683,0.540038339406178,0.385895739613654,0.698003903551236
0.755986276625171,0.186728858610164,0.518594286810626,0.340513363323631,0.41396248372039
0.444010207815917,0.287172072467206,0.510393426043806,0.558163535326806,0.361698862471514
0.330877568951951,0.301993586147302,0.570239645677549,0.601296639322572,0.285944608442052
0.756174017236492,0.700305044275724,0.558904318955243,0.298571050542472,0.504639466633169
0.419699141397977,0.351483373124758,0.30458528241574,0.572717650172003,0.353693856824756
